fid,nom_officiel,nom_officiel_en_majuscules,code_insee,code_insee_du_departement,code_insee_de_la_region,codes_siren_des_epci,latitude,longitude
7651,Chamborand,CHAMBORAND,"23047","23","75","242320000",46.15723,1.57343
7652,Champagnat,CHAMPAGNAT,"23048","23","75","200067593",46.02016,2.28670
7653,Champsanglard,CHAMPSANGLARD,"23049","23","75","200041556",46.28071,1.88893
7654,La Chapelle-Baloue,LA CHAPELLE-BALOUE,"23050","23","75","242320109",46.35892,1.56858
7655,La Chapelle-Saint-Martial,LA CHAPELLE-SAINT-MARTIAL,"23051","23","75","200067189",46.02516,1.92240
7656,La Chapelle-Taillefert,LA CHAPELLE-TAILLEFERT,"23052","23","75","200034825",46.11389,1.83357
7657,Chard,CHARD,"23053","23","75","200067593",45.94950,2.49061
7658,Charron,CHARRON,"23054","23","75","200067593",46.03735,2.56452
7659,Châtelard,CHATELARD,"23055","23","75","200067593",45.96404,2.46749
7660,Châtelus-le-Marcheix,CHATELUS-LE-MARCHEIX,"23056","23","75","242320000",46.00688,1.62542
7661,Châtelus-Malvaleix,CHATELUS-MALVALEIX,"23057","23","75","200041556",46.29723,2.03294
7662,Le Chauchet,LE CHAUCHET,"23058","23","75","200067593",46.11042,2.32916
7663,La Chaussade,LA CHAUSSADE,"23059","23","75","200067593",45.98907,2.24610
7664,Chavanat,CHAVANAT,"23060","23","75","200067189",45.95202,1.96664
7665,Chénérailles,CHENERAILLES,"23061","23","75","200067593",46.11313,2.17123
7666,Chéniers,CHENIERS,"23062","23","75","242320109",46.35138,1.82760
7667,Clairavaux,CLAIRAVAUX,"23063","23","75","200066744",45.77600,2.17707
7668,Clugnat,CLUGNAT,"23064","23","75","200067544",46.29990,2.11949
7669,Colondannes,COLONDANNES,"23065","23","75","242320109",46.28818,1.61698
7670,Le Compas,LE COMPAS,"23066","23","75","200067593",46.00367,2.45210
7671,La Courtine,LA COURTINE,"23067","23","75","200066744",45.73003,2.24370
7672,Cressat,CRESSAT,"23068","23","75","200067544",46.13449,2.09294
7673,Crocq,CROCQ,"23069","23","75","200067593",45.85071,2.36502
7674,Crozant,CROZANT,"23070","23","75","242320109",46.38239,1.61278
7675,Croze,CROZE,"23071","23","75","200044014",45.82455,2.16759
7676,Domeyrot,DOMEYROT,"23072","23","75","200067544",46.24936,2.14669
7677,Dontreix,DONTREIX,"23073","23","75","200067593",45.97875,2.54696
7678,Le Donzeil,LE DONZEIL,"23074","23","75","200067189",46.03537,1.98509
7679,Dun-le-Palestel,DUN-LE-PALESTEL,"23075","23","75","242320109",46.30376,1.66211
7680,Évaux-les-Bains,EVAUX-LES-BAINS,"23076","23","75","200067544",46.16876,2.49887
7681,Faux-la-Montagne,FAUX-LA-MONTAGNE,"23077","23","75","200044014",45.74325,1.93540
7682,Faux-Mazuras,FAUX-MAZURAS,"23078","23","75","200067189",45.92273,1.77941
7683,Felletin,FELLETIN,"23079","23","75","200044014",45.89027,2.18266
7684,Féniers,FENIERS,"23080","23","75","200066744",45.74427,2.12654
7685,Flayat,FLAYAT,"23081","23","75","200067593",45.77831,2.38648
7686,Fleurat,FLEURAT,"23082","23","75","242320000",46.23238,1.68307
7687,Fontanières,FONTANIERES,"23083","23","75","200067593",46.10692,2.51912
7688,La Forêt-du-Temple,LA FORET-DU-TEMPLE,"23084","23","75","200041556",46.42699,1.90550
7689,Fransèches,FRANSECHES,"23086","23","75","200067189",46.02893,2.04041
7690,Fresselines,FRESSELINES,"23087","23","75","242320109",46.37813,1.69928
7691,Gartempe,GARTEMPE,"23088","23","75","200034825",46.15229,1.72631
7692,Genouillac,GENOUILLAC,"23089","23","75","200041556",46.34477,1.99389
7693,Gentioux-Pigerolles,GENTIOUX-PIGEROLLES,"23090","23","75","200044014",45.78492,2.00852
7694,Gioux,GIOUX,"23091","23","75","200044014",45.80178,2.11468
7695,Glénic,GLENIC,"23092","23","75","200034825",46.22988,1.94120
7696,Gouzon,GOUZON,"23093","23","75","200067544",46.18708,2.23063
7697,Le Grand-Bourg,LE GRAND-BOURG,"23095","23","75","242320000",46.16000,1.65582
7698,Guéret,GUERET,"23096","23","75","200034825",46.16272,1.87090
7699,Issoudun-Létrieix,ISSOUDUN-LETRIEIX,"23097","23","75","200067593",46.06614,2.16334
7700,Jalesches,JALESCHES,"23098","23","75","200041556",46.29564,2.08282
7701,Janaillat,JANAILLAT,"23099","23","75","200067189",46.04792,1.77457
7702,Jarnages,JARNAGES,"23100","23","75","200067544",46.19017,2.08073
7703,Jouillat,JOUILLAT,"23101","23","75","200034825",46.26816,1.93824
7704,Ladapeyre,LADAPEYRE,"23102","23","75","200067544",46.24882,2.04990
7705,Lafat,LAFAT,"23103","23","75","242320109",46.33849,1.60583
7706,Lavaufranche,LAVAUFRANCHE,"23104","23","75","200067544",46.30539,2.27216
7707,Lavaveix-les-Mines,LAVAVEIX-LES-MINES,"23105","23","75","200067593",46.07471,2.09361
7708,Lépaud,LEPAUD,"23106","23","75","200067544",46.23091,2.38460
7709,Lépinas,LEPINAS,"23107","23","75","200067189",46.05862,1.93686
7710,Leyrat,LEYRAT,"23108","23","75","200067544",46.35783,2.29348
7711,Linard-Malval,LINARD-MALVAL,"23109","23","75","200041556",46.36399,1.88172
7712,Lioux-les-Monges,LIOUX-LES-MONGES,"23110","23","75","200067593",45.94107,2.44502
7713,Lizières,LIZIERES,"23111","23","75","242320000",46.20877,1.57264
7714,Lourdoueix-Saint-Pierre,LOURDOUEIX-SAINT-PIERRE,"23112","23","75","200041556",46.39991,1.82877
7715,Lupersat,LUPERSAT,"23113","23","75","200067593",45.98997,2.35839
7716,Lussat,LUSSAT,"23114","23","75","200067544",46.18611,2.33141
7717,Magnat-l'Étrange,MAGNAT-L'ETRANGE,"23115","23","75","200066744",45.79504,2.26852
7718,Mainsat,MAINSAT,"23116","23","75","200067593",46.04735,2.38587
7719,Maison-Feyne,MAISON-FEYNE,"23117","23","75","242320109",46.34737,1.67035
7720,Maisonnisses,MAISONNISSES,"23118","23","75","200067189",46.06058,1.90292
7721,Malleret,MALLERET,"23119","23","75","200066744",45.76192,2.32287
7722,Malleret-Boussac,MALLERET-BOUSSAC,"23120","23","75","200067544",46.34163,2.15070
7723,Mansat-la-Courrière,MANSAT-LA-COURRIERE,"23122","23","75","200067189",45.96470,1.79579
7724,Les Mars,LES MARS,"23123","23","75","200067593",45.99586,2.49159
7725,Marsac,MARSAC,"23124","23","75","242320000",46.10007,1.58420
7726,Le Mas-d'Artige,LE MAS-D'ARTIGE,"23125","23","75","200066744",45.73397,2.18633
7727,Mautes,MAUTES,"23127","23","75","200067593",45.93618,2.38580
7728,Mazeirat,MAZEIRAT,"23128","23","75","200034825",46.13851,1.98742
7729,La Mazière-aux-Bons-Hommes,LA MAZIERE-AUX-BONS-HOMMES,"23129","23","75","200067593",45.88894,2.44369
7730,Méasnes,MEASNES,"23130","23","75","200041556",46.42340,1.77965
7731,Mérinchal,MERINCHAL,"23131","23","75","200067593",45.90847,2.49403
7732,Montaigut-le-Blanc,MONTAIGUT-LE-BLANC,"23132","23","75","200034825",46.11853,1.73307
7733,Montboucher,MONTBOUCHER,"23133","23","75","200067189",45.94745,1.68089
7734,Le Monteil-au-Vicomte,LE MONTEIL-AU-VICOMTE,"23134","23","75","200067189",45.90923,1.94426
7735,Mortroux,MORTROUX,"23136","23","75","200041556",46.39542,1.90712
7736,Mourioux-Vieilleville,MOURIOUX-VIEILLEVILLE,"23137","23","75","242320000",46.07944,1.63787
7737,Moutier-d'Ahun,MOUTIER-D'AHUN,"23138","23","75","200067189",46.10026,2.06283
7738,Moutier-Malcard,MOUTIER-MALCARD,"23139","23","75","200041556",46.38362,1.95006
7739,Moutier-Rozeille,MOUTIER-ROZEILLE,"23140","23","75","200044014",45.91832,2.19817
7740,Naillat,NAILLAT,"23141","23","75","242320109",46.25891,1.65064
7741,Néoux,NEOUX,"23142","23","75","200044014",45.91621,2.26358
7742,Noth,NOTH,"23143","23","75","242300135",46.24247,1.58321
7743,La Nouaille,LA NOUAILLE,"23144","23","75","200044014",45.83931,2.06996
7744,Nouhant,NOUHANT,"23145","23","75","200067544",46.28681,2.39172
7745,Nouzerines,NOUZERINES,"23146","23","75","200067544",46.38904,2.11091
7746,Nouzerolles,NOUZEROLLES,"23147","23","75","242320109",46.38325,1.74031
7747,Nouziers,NOUZIERS,"23148","23","75","200041556",46.42339,1.96105
7748,Parsac,PARSAC,"23149","23","75","200067544",46.20663,2.12951
7749,Peyrabout,PEYRABOUT,"23150","23","75","200034825",46.10037,1.91702
7750,Peyrat-la-Nonière,PEYRAT-LA-NONIERE,"23151","23","75","200067593",46.08048,2.25236
7751,Pierrefitte,PIERREFITTE,"23152","23","75","200067544",46.15210,2.23251
7752,Pionnat,PIONNAT,"23154","23","75","200067544",46.17042,2.02648
7753,Pontarion,PONTARION,"23155","23","75","200067189",45.99635,1.84666
7754,Pontcharraud,PONTCHARRAUD,"23156","23","75","200067593",45.86177,2.27408
7755,La Pouge,LA POUGE,"23157","23","75","200067189",45.97393,1.93959
7756,Poussanges,POUSSANGES,"23158","23","75","200066744",45.81635,2.22097
7757,Puy-Malsignat,PUY-MALSIGNAT,"23159","23","75","200067593",46.03566,2.21430
7758,Reterre,RETERRE,"23160","23","75","200067593",46.10658,2.46745
7759,Roches,ROCHES,"23162","23","75","200041556",46.28101,1.99098
7760,Rougnat,ROUGNAT,"23164","23","75","200067593",46.05770,2.49610
7761,Royère-de-Vassivière,ROYERE-DE-VASSIVIERE,"23165","23","75","200067189",45.83797,1.90137
7762,Sagnat,SAGNAT,"23166","23","75","242320109",46.31304,1.62492
7763,Sannat,SANNAT,"23167","23","75","200067593",46.12309,2.41539
7764,Sardent,SARDENT,"23168","23","75","200067189",46.04581,1.85899
7765,La Saunière,LA SAUNIERE,"23169","23","75","200034825",46.12876,1.94095
7766,Savennes,SAVENNES,"23170","23","75","200034825",46.10819,1.88660
7767,Sermur,SERMUR,"23171","23","75","200067593",45.96957,2.41510
7768,La Serre-Bussière-Vieille,LA SERRE-BUSSIERE-VIEILLE,"23172","23","75","200067593",46.05592,2.33507
7769,Soubrebost,SOUBREBOST,"23173","23","75","200067189",45.96270,1.83885
7770,Soumans,SOUMANS,"23174","23","75","200067544",46.30446,2.33125
7771,Sous-Parsat,SOUS-PARSAT,"23175","23","75","200067189",46.05811,1.97888
7772,La Souterraine,LA SOUTERRAINE,"23176","23","75","242300135",46.23677,1.47563
7773,Saint-Agnant-de-Versillat,SAINT-AGNANT-DE-VERSILLAT,"23177","23","75","242300135",46.28071,1.50562
7774,Saint-Agnant-près-Crocq,SAINT-AGNANT-PRES-CROCQ,"23178","23","75","200067593",45.80652,2.33787
7775,Saint-Alpinien,SAINT-ALPINIEN,"23179","23","75","200044014",45.96345,2.24382
7776,Saint-Amand,SAINT-AMAND,"23180","23","75","200044014",45.97683,2.20685
7777,Saint-Amand-Jartoudeix,SAINT-AMAND-JARTOUDEIX,"23181","23","75","200067189",45.91782,1.66849
7778,Saint-Avit-de-Tardes,SAINT-AVIT-DE-TARDES,"23182","23","75","200044014",45.92019,2.29836
7779,Saint-Avit-le-Pauvre,SAINT-AVIT-LE-PAUVRE,"23183","23","75","200067189",45.99261,2.04736
7780,Saint-Bard,SAINT-BARD,"23184","23","75","200067593",45.91366,2.40725
7781,Saint-Chabrais,SAINT-CHABRAIS,"23185","23","75","200067593",46.12489,2.20802
7782,Saint-Christophe,SAINT-CHRISTOPHE,"23186","23","75","200034825",46.09661,1.86083
7783,Saint-Dizier-la-Tour,SAINT-DIZIER-LA-TOUR,"23187","23","75","200067593",46.14213,2.15096
7784,Saint-Dizier-les-Domaines,SAINT-DIZIER-LES-DOMAINES,"23188","23","75","200041556",46.32293,2.04725
7785,Saint-Dizier-Masbaraud,SAINT-DIZIER-MASBARAUD,"23189","23","75","200067189",46.01179,1.70933
7786,Saint-Domet,SAINT-DOMET,"23190","23","75","200067593",46.05062,2.29526
7787,Saint-Éloi,SAINT-ELOI,"23191","23","75","200034825",46.07846,1.81761
7788,Fursac,FURSAC,"23192","23","75","242320000",46.14594,1.51384
7789,Sainte-Feyre,SAINTE-FEYRE,"23193","23","75","200034825",46.15722,1.91300
7790,Sainte-Feyre-la-Montagne,SAINTE-FEYRE-LA-MONTAGNE,"23194","23","75","200044014",45.89551,2.23244
7791,Saint-Fiel,SAINT-FIEL,"23195","23","75","200034825",46.21339,1.89511
7792,Saint-Frion,SAINT-FRION,"23196","23","75","200044014",45.86425,2.22242
7793,Saint-Georges-la-Pouge,SAINT-GEORGES-LA-POUGE,"23197","23","75","200067189",45.99769,1.96293
7794,Saint-Georges-Nigremont,SAINT-GEORGES-NIGREMONT,"23198","23","75","200067593",45.83610,2.27291
7795,Saint-Germain-Beaupré,SAINT-GERMAIN-BEAUPRE,"23199","23","75","242300135",46.31618,1.55696
7796,Saint-Goussaud,SAINT-GOUSSAUD,"23200","23","75","242320000",46.03145,1.56100
7797,Saint-Hilaire-la-Plaine,SAINT-HILAIRE-LA-PLAINE,"23201","23","75","200067189",46.11572,1.98466
7798,Saint-Hilaire-le-Château,SAINT-HILAIRE-LE-CHATEAU,"23202","23","75","200067189",45.99350,1.89794
7799,Saint-Julien-la-Genête,SAINT-JULIEN-LA-GENETE,"23203","23","75","200067544",46.14171,2.47469
7800,Saint-Julien-le-Châtel,SAINT-JULIEN-LE-CHATEL,"23204","23","75","200067544",46.11803,2.27034
7801,Saint-Junien-la-Bregère,SAINT-JUNIEN-LA-BREGERE,"23205","23","75","200067189",45.88486,1.74377
7802,Saint-Laurent,SAINT-LAURENT,"23206","23","75","200034825",46.16083,1.95970
7803,Saint-Léger-Bridereix,SAINT-LEGER-BRIDEREIX,"23207","23","75","242300135",46.28106,1.57845
7804,Saint-Léger-le-Guérétois,SAINT-LEGER-LE-GUERETOIS,"23208","23","75","200034825",46.15103,1.81514
7805,Saint-Loup,SAINT-LOUP,"23209","23","75","200067544",46.14649,2.28115
7806,Saint-Maixant,SAINT-MAIXANT,"23210","23","75","200044014",45.99854,2.19801
7807,Saint-Marc-à-Frongier,SAINT-MARC-A-FRONGIER,"23211","23","75","200044014",45.91951,2.11045
7808,Saint-Marc-à-Loubaud,SAINT-MARC-A-LOUBAUD,"23212","23","75","200044014",45.84358,1.99086
7809,Saint-Marien,SAINT-MARIEN,"23213","23","75","200067544",46.41241,2.21557
7810,Saint-Martial-le-Mont,SAINT-MARTIAL-LE-MONT,"23214","23","75","200067189",46.05045,2.09008
7811,Saint-Martial-le-Vieux,SAINT-MARTIAL-LE-VIEUX,"23215","23","75","200066744",45.68966,2.30827
7812,Saint-Martin-Château,SAINT-MARTIN-CHATEAU,"23216","23","75","200067189",45.84974,1.81120
7813,Saint-Martin-Sainte-Catherine,SAINT-MARTIN-SAINTE-CATHERINE,"23217","23","75","200067189",45.94274,1.56136
7814,Saint-Maurice-près-Crocq,SAINT-MAURICE-PRES-CROCQ,"23218","23","75","200067593",45.85776,2.31508
7815,Saint-Maurice-la-Souterraine,SAINT-MAURICE-LA-SOUTERRAINE,"23219","23","75","242300135",46.21070,1.42569
7816,Saint-Médard-la-Rochette,SAINT-MEDARD-LA-ROCHETTE,"23220","23","75","200067593",46.02220,2.14658
7817,Saint-Merd-la-Breuille,SAINT-MERD-LA-BREUILLE,"23221","23","75","200066744",45.73331,2.43059
7818,Saint-Michel-de-Veisse,SAINT-MICHEL-DE-VEISSE,"23222","23","75","200067189",45.95344,2.05074
7819,Saint-Moreil,SAINT-MOREIL,"23223","23","75","200067189",45.86025,1.69429
7820,Saint-Oradoux-de-Chirouze,SAINT-ORADOUX-DE-CHIROUZE,"23224","23","75","200066744",45.72876,2.32527
7821,Saint-Oradoux-près-Crocq,SAINT-ORADOUX-PRES-CROCQ,"23225","23","75","200067593",45.88894,2.37557
7822,Saint-Pardoux-d'Arnet,SAINT-PARDOUX-D'ARNET,"23226","23","75","200067593",45.88150,2.32572
7823,Saint-Pardoux-Morterolles,SAINT-PARDOUX-MORTEROLLES,"23227","23","75","200067189",45.90539,1.82857
7824,Saint-Pardoux-le-Neuf,SAINT-PARDOUX-LE-NEUF,"23228","23","75","200044014",45.93652,2.22834
7825,Saint-Pardoux-les-Cards,SAINT-PARDOUX-LES-CARDS,"23229","23","75","200067593",46.09205,2.12427
7826,Saint-Pierre-Chérignat,SAINT-PIERRE-CHERIGNAT,"23230","23","75","200067189",45.95997,1.61416
7827,Saint-Pierre-Bellevue,SAINT-PIERRE-BELLEVUE,"23232","23","75","200067189",45.90779,1.89683
7828,Saint-Pierre-le-Bost,SAINT-PIERRE-LE-BOST,"23233","23","75","200067544",46.39681,2.26239
7829,Saint-Priest,SAINT-PRIEST,"23234","23","75","200067593",46.09406,2.35670
7830,Saint-Priest-la-Feuille,SAINT-PRIEST-LA-FEUILLE,"23235","23","75","242300135",46.19858,1.53540
7831,Saint-Priest-la-Plaine,SAINT-PRIEST-LA-PLAINE,"23236","23","75","242320000",46.20358,1.63196
7832,Saint-Priest-Palus,SAINT-PRIEST-PALUS,"23237","23","75","200067189",45.89474,1.67598
7833,Saint-Quentin-la-Chabanne,SAINT-QUENTIN-LA-CHABANNE,"23238","23","75","200044014",45.87883,2.14622
7834,Saint-Sébastien,SAINT-SEBASTIEN,"23239","23","75","242320109",46.39377,1.53025
7835,Saint-Silvain-Bas-le-Roc,SAINT-SILVAIN-BAS-LE-ROC,"23240","23","75","200067544",46.33192,2.21709
7836,Saint-Silvain-Bellegarde,SAINT-SILVAIN-BELLEGARDE,"23241","23","75","200067593",45.96613,2.30781
7837,Saint-Silvain-Montaigut,SAINT-SILVAIN-MONTAIGUT,"23242","23","75","200034825",46.14201,1.75989
7838,Saint-Silvain-sous-Toulx,SAINT-SILVAIN-SOUS-TOULX,"23243","23","75","200067544",46.25937,2.18848
7839,Saint-Sulpice-le-Dunois,SAINT-SULPICE-LE-DUNOIS,"23244","23","75","242320109",46.29791,1.72618
7840,Saint-Sulpice-le-Guérétois,SAINT-SULPICE-LE-GUERETOIS,"23245","23","75","200034825",46.20227,1.82826
7841,Saint-Sulpice-les-Champs,SAINT-SULPICE-LES-CHAMPS,"23246","23","75","200044014",45.98863,2.01950
7842,Saint-Vaury,SAINT-VAURY,"23247","23","75","200034825",46.20032,1.74884
7843,Saint-Victor-en-Marche,SAINT-VICTOR-EN-MARCHE,"23248","23","75","200034825",46.11860,1.79802
7844,Saint-Yrieix-la-Montagne,SAINT-YRIEIX-LA-MONTAGNE,"23249","23","75","200044014",45.87577,2.00349
7845,Saint-Yrieix-les-Bois,SAINT-YRIEIX-LES-BOIS,"23250","23","75","200034825",46.09392,1.95746
7846,Tardes,TARDES,"23251","23","75","200067544",46.14162,2.35481
7847,Tercillat,TERCILLAT,"23252","23","75","200041556",46.40382,2.05447
7848,Thauron,THAURON,"23253","23","75","200067189",46.00164,1.80311
7849,Toulx-Sainte-Croix,TOULX-SAINTE-CROIX,"23254","23","75","200067544",46.29140,2.21728
7850,Trois-Fonds,TROIS-FONDS,"23255","23","75","200067544",46.24288,2.23696
7851,Vallière,VALLIERE,"23257","23","75","200044014",45.90676,2.03833
7852,Vareilles,VAREILLES,"23258","23","75","242300135",46.30515,1.45610
7853,Verneiges,VERNEIGES,"23259","23","75","200067544",46.26470,2.34046
7854,Vidaillat,VIDAILLAT,"23260","23","75","200067189",45.95533,1.89713
7855,Viersat,VIERSAT,"23261","23","75","200067544",46.26291,2.44487
7856,Vigeville,VIGEVILLE,"23262","23","75","200067544",46.15985,2.07311
7857,Villard,VILLARD,"23263","23","75","242320109",46.32942,1.69937
7858,La Villedieu,LA VILLEDIEU,"23264","23","75","200044014",45.73280,1.89290
7859,La Villeneuve,LA VILLENEUVE,"23265","23","75","200067593",45.89695,2.41611
7860,La Villetelle,LA VILLETELLE,"23266","23","75","200044014",45.92354,2.33802
7861,Abjat-sur-Bandiat,ABJAT-SUR-BANDIAT,"24001","24","75","200071819",45.58168,0.75966
7862,Agonac,AGONAC,"24002","24","75","200040392",45.28158,0.74538
7863,Ajat,AJAT,"24004","24","75","200041150",45.16083,1.02738
7864,Alles-sur-Dordogne,ALLES-SUR-DORDOGNE,"24005","24","75","200034833",44.86192,0.87479
7865,Allas-les-Mines,ALLAS-LES-MINES,"24006","24","75","200041051",44.82823,1.07410
7866,Allemans,ALLEMANS,"24007","24","75","200040400",45.28801,0.30490
7867,Angoisse,ANGOISSE,"24008","24","75","242401024",45.43036,1.15056
7868,Anlhiac,ANLHIAC,"24009","24","75","242401024",45.32086,1.12131
7869,Annesse-et-Beaulieu,ANNESSE-ET-BEAULIEU,"24010","24","75","200040392",45.18304,0.59527
7870,Antonne-et-Trigonant,ANTONNE-ET-TRIGONANT,"24011","24","75","200040392",45.22995,0.83228
7871,Archignac,ARCHIGNAC,"24012","24","75","200040830",45.01570,1.29130
7872,Aubas,AUBAS,"24014","24","75","200041168",45.07933,1.19849
7873,Audrix,AUDRIX,"24015","24","75","200041168",44.88293,0.94776
7874,Augignac,AUGIGNAC,"24016","24","75","200071819",45.58381,0.70253
7875,Auriac-du-Périgord,AURIAC-DU-PERIGORD,"24018","24","75","200041150",45.11273,1.12702
7876,Azerat,AZERAT,"24019","24","75","200041150",45.15961,1.10604
7877,La Bachellerie,LA BACHELLERIE,"24020","24","75","200041150",45.13389,1.16331
7878,Badefols-d'Ans,BADEFOLS-D'ANS,"24021","24","75","200041150",45.22927,1.20390
7879,Badefols-sur-Dordogne,BADEFOLS-SUR-DORDOGNE,"24022","24","75","200034833",44.83893,0.80069
7880,Baneuil,BANEUIL,"24023","24","75","200034833",44.85277,0.69332
7881,Bardou,BARDOU,"24024","24","75","200040889",44.74102,0.68726
7882,Bars,BARS,"24025","24","75","200041150",45.09499,1.05105
7883,Bassillac et Auberoche,BASSILLAC ET AUBEROCHE,"24026","24","75","200040392",45.16148,0.88524
7884,Bayac,BAYAC,"24027","24","75","200034833",44.80493,0.72259
7885,Beaumontois en Périgord,BEAUMONTOIS EN PERIGORD,"24028","24","75","200034833",44.73624,0.75453
7886,Beaupouyet,BEAUPOUYET,"24029","24","75","200069094",44.99662,0.28515
7887,Beauregard-de-Terrasson,BEAUREGARD-DE-TERRASSON,"24030","24","75","200041150",45.15589,1.22784
7888,Beauregard-et-Bassac,BEAUREGARD-ET-BASSAC,"24031","24","75","200069094",44.99373,0.63265
7889,Beauronne,BEAURONNE,"24032","24","75","200040095",45.10072,0.36224
7890,Beleymas,BELEYMAS,"24034","24","75","200069094",44.98711,0.49093
7891,Pays de Belvès,PAYS DE BELVES,"24035","24","75","200041051",44.74866,0.99487
7892,Berbiguières,BERBIGUIERES,"24036","24","75","200041051",44.83946,1.04471
7893,Bergerac,BERGERAC,"24037","24","75","200070647",44.85430,0.48650
7894,Bertric-Burée,BERTRIC-BUREE,"24038","24","75","200040400",45.30884,0.35433
7895,Besse,BESSE,"24039","24","75","200041440",44.66508,1.11296
7896,Beynac-et-Cazenac,BEYNAC-ET-CAZENAC,"24040","24","75","200027217",44.85736,1.13225
7897,Biras,BIRAS,"24042","24","75","200041572",45.28703,0.63884
7898,Biron,BIRON,"24043","24","75","200034833",44.62275,0.87384
7899,Boisse,BOISSE,"24045","24","75","200040889",44.71665,0.65638
